yr_start,yr_end,state_abbr,state_name,alc__alcohol_hs,alc__binge_adult,alc__binge_hs,arth__activity_limit_arth,arth__arth_adult,arth__self_mgmt_class_arth,arth__inactive_arth,arth__pa_counsel_arth,arth__severe_joint_pain_arth,arth__work_limit_arth_18_64,asth__asthma_adult,can__screen_cervical_w21_65,can__screen_colorectal_45_75,can__mammo_w50_74,cvd__hbp_adult,cvd__high_chol_screened_adult,cvd__med_high_chol_adult,cvd__med_hbp_adult,copd__copd_adult,copd__smoking_copd_adult,cog__scd_discussed_hcp_45plus,cog__caregiver_friend_family_adult,cog__caregiver_dementia_adult,cog__scd_45plus,dm__diabetes_adult,dm__gest_diabetes_recent_birth,dis__any_disability_adult,hs__chronic2plus_adult,hs__fair_poor_health_adult,hs__phys_distress_freq_adult,imm__flu_vax_adult,imm__flu_vax_risk_18_64,imm__pneumo_vax_risk_18_64,imm__pneumo_vax_65plus,mat__postpartum_check_recent_birth,mh__poor_mh_hs,mh__depression_adult,mh__mental_distress_freq_adult,mh__postpartum_depr_recent_birth,npaw__pa_guideline_6_13,npaw__fruit_lt1_daily_adult,npaw__fruit_lt1_daily_hs,npaw__soda_ge1_daily_hs,npaw__veg_lt1_daily_adult,npaw__veg_lt1_daily_hs,npaw__breastfed_12m,npaw__exclusive_breastfed_6m,npaw__pa_guideline_hs,npaw__pa_guideline_adult,npaw__no_leisure_pa_adult,npaw__obesity_wic_2_4,npaw__obesity_adult,npaw__obesity_hs,oral__all_teeth_lost_65plus,oral__no_teeth_lost_18_64,oral__prev_dental_pre_preg_recent_birth,oral__prev_dental_child_1_17,oral__teeth_lost_6plus_65plus,oral__dentist_visit_past_year_adult,oral__dentist_visit_child_1_17,sleep__short_sleep_adult,sleep__short_sleep_child_4m_14y,sleep__short_sleep_hs,sdoh__food_insecure_household,sdoh__ins_after_preg_recent_birth,sdoh__ins_before_preg_recent_birth,sdoh__hs_completion_18_24,sdoh__no_ins_18_64,sdoh__no_transport_adult,sdoh__no_social_emotional_support_adult,sdoh__poverty_lt150_all,sdoh__no_broadband_household,sdoh__routine_checkup_adult,sdoh__housing_utility_payment_issue_adult,sdoh__unemployment_16plus_lf,tob__smoking_preg_recent_birth,tob__cig_smoking_adult,tob__vape_hs,tob__smokeless_hs,tob__any_tobacco_hs,tob__quit_attempt_adult_smokers
2020,2020,FL,Florida,,17.6,,,,,,,,,9.8,81.6,67.0,79.2,,,,,4.5,34.0,,,,,,11.3,26.6,29.9,16.9,12.0,41.1,33.8,44.9,67.4,86.4,,12.5,13.1,19.1,,,,,,,34.8,22.2,,,23.5,13.1,32.9,,12.6,45.5,39.5,,33.0,58.8,,29.8,,,,90.8,68.3,,22.5,,,,,93.5,,,3.6,26.7,,,,48.9
2020,2020,GA,Georgia,,12.0,,,,,,,,,8.9,40.8,63.5,81.4,,,,,8.0,40.3,,,,,3.9,4.6,41.2,4.3,14.8,11.2,37.7,49.0,19.9,71.2,93.1,,12.7,8.6,9.8,,,,,,,23.4,15.9,,,28.8,19.6,32.6,,23.1,33.7,35.1,,43.6,61.7,,41.1,,,,90.3,74.2,,49.1,,,,,70.8,,,0.2,15.8,,,,58.2
2020,2020,GU,Guam,,8.0,,,,,,,,,5.0,71.1,41.0,76.8,,,,,4.4,30.6,,,,,11.7,,22.1,7.0,21.3,5.9,52.6,28.8,14.6,31.4,,,7.9,5.5,,,,,,,,,,,,30.3,8.7,36.0,,,56.1,,,40.7,53.3,,48.0,,,,,,,20.7,,,,,71.9,,,,19.1,,,,64.3
2020,2020,HI,Hawaii,,20.5,,,,,,,,,11.5,80.6,71.3,88.8,,,,,4.3,16.7,,,,,12.2,12.6,25.1,13.9,11.1,4.5,54.8,54.8,23.2,57.6,92.4,,13.6,10.4,11.7,,,,,,,47.3,26.6,,,16.6,4.8,29.3,,5.5,66.0,37.7,,19.1,79.8,,40.9,,,,84.7,98.2,,8.2,,,,,81.6,,,3.1,12.1,,,,58.8
2020,2020,IA,Iowa,,19.5,,,,,,,,,9.8,84.8,64.4,72.6,,,,,2.1,49.4,,,,,18.7,4.0,16.5,8.1,14.4,9.0,35.0,45.2,32.6,75.3,84.0,,15.3,17.1,7.9,,,,,,,36.6,25.0,,,18.3,20.0,49.4,,10.6,70.4,59.5,,33.2,65.6,,31.8,,,,93.2,86.4,,7.1,,,,,63.5,,,7.2,11.7,,,,50.0
2020,2020,ID,Idaho,,14.2,,,,,,,,,10.4,77.6,60.5,71.6,,,,,12.0,29.5,,,,,12.6,,22.5,15.6,7.2,12.9,42.7,49.8,27.6,68.8,,,12.9,10.6,,,,,,,,40.4,31.1,,,22.9,10.5,36.8,,12.0,79.0,,,27.7,69.3,,32.6,,,,,,,20.6,,,,,72.2,,,,13.0,,,,52.5
2020,2020,IL,Illinois,,14.0,,,,,,,,,9.0,66.7,56.0,77.3,,,,,7.0,44.9,,,,,14.6,9.6,26.4,4.3,22.8,13.1,49.2,53.9,27.4,64.7,94.0,,18.0,11.5,11.7,,,,,,,34.9,26.1,,,35.2,13.0,39.8,,13.3,77.7,33.0,,27.3,71.2,,46.8,,,,98.7,89.7,,11.9,,,,,81.4,,,0.0,9.6,,,,65.5
2020,2020,IN,Indiana,,17.8,,,,,,,,,11.5,81.2,59.9,73.3,,,,,8.3,42.1,,,,,15.9,,26.0,18.9,15.5,15.2,39.3,39.1,27.0,60.7,,,17.5,13.8,,,,,,,,27.6,22.9,,,26.3,10.8,38.1,,18.2,73.8,,,36.8,63.9,,39.4,,,,,,,16.5,,,,,91.0,,,,27.4,,,,44.5
2020,2020,KS,Kansas,,22.0,,,,,,,,,13.5,88.3,64.1,73.3,,,,,6.4,24.8,,,,,10.9,13.9,19.6,21.0,25.5,12.0,50.4,33.4,21.3,54.3,91.5,,19.2,7.1,15.6,,,,,,,36.4,22.2,,,29.9,15.1,34.8,,12.1,52.8,53.3,,30.3,67.3,,37.6,,,,70.0,87.6,,21.8,,,,,64.3,,,8.6,15.1,,,,53.7
2020,2020,KY,Kentucky,,4.0,,,,,,,,,11.2,83.8,72.1,76.5,,,,,16.9,43.1,,,,,14.4,9.9,52.8,25.3,21.0,16.4,41.6,48.3,35.0,74.4,87.7,,43.8,18.0,11.5,,,,,,,31.1,19.9,,,39.3,21.5,34.9,,22.4,71.3,41.5,,43.4,57.2,,40.4,,,,76.5,50.7,,10.2,,,,,63.3,,,15.1,21.4,,,,47.5
2020,2020,LA,Louisiana,,18.6,,,,,,,,,7.3,82.2,66.7,86.8,,,,,9.9,39.2,,,,,13.9,9.0,33.7,15.9,19.8,12.4,31.0,46.5,32.7,72.6,75.8,,30.0,9.6,18.8,,,,,,,24.1,19.5,,,32.9,20.1,38.1,,19.9,62.4,37.4,,33.7,58.5,,36.5,,,,47.5,90.7,,11.7,,,,,80.8,,,7.5,19.8,,,,57.1
2020,2020,MA,Massachusetts,,20.3,,,,,,,,,11.2,82.6,61.6,87.1,,,,,4.3,30.0,,,,,5.0,11.4,23.2,15.1,14.0,8.5,50.5,60.2,27.2,70.1,83.6,,22.7,17.0,10.0,,,,,,,44.7,25.0,,,23.7,17.1,27.9,,11.3,81.6,55.8,,31.0,64.4,,43.0,,,,100.0,96.8,,8.3,,,,,80.8,,,3.9,9.5,,,,57.5
2020,2020,MD,Maryland,,10.5,,,,,,,,,7.1,71.5,68.6,80.9,,,,,4.3,38.2,,,,,12.3,20.0,21.2,4.1,12.4,4.9,57.9,46.2,31.4,69.5,87.2,,18.9,9.3,14.3,,,,,,,42.3,22.7,,,17.4,17.0,31.0,,8.3,67.2,40.7,,26.4,69.5,,36.0,,,,99.4,84.1,,14.5,,,,,76.2,,,0.0,12.2,,,,50.7
2020,2020,ME,Maine,,22.7,,,,,,,,,12.4,85.4,73.0,82.5,,,,,9.7,20.8,,,,,8.6,10.3,29.5,39.9,18.3,10.3,41.4,54.2,31.3,68.9,76.8,,22.7,9.4,11.6,,,,,,,41.9,32.4,,,21.5,14.8,31.5,,16.6,62.6,17.7,,34.6,32.6,,32.2,,,,93.8,89.4,,13.7,,,,,69.1,,,0.9,16.5,,,,48.2
2020,2020,MI,Michigan,,5.6,,,,,,,,,15.3,90.5,70.1,78.2,,,,,15.5,36.4,,,,,16.6,8.8,20.5,11.9,21.9,6.9,35.6,51.1,33.4,71.7,92.7,,25.0,13.8,16.1,,,,,,,35.4,23.9,,,19.2,13.1,46.7,,14.6,71.0,32.4,,31.4,60.9,,43.3,,,,97.6,95.7,,9.7,,,,,72.8,,,3.1,17.1,,,,56.2
2020,2020,MN,Minnesota,,13.7,,,,,,,,,9.2,82.2,42.6,66.0,,,,,10.9,37.2,,,,,4.4,10.9,15.1,3.6,7.7,6.9,50.6,49.8,25.7,73.2,85.9,,20.8,12.0,12.9,,,,,,,50.1,32.5,,,19.1,14.8,15.2,,8.9,80.1,56.0,,22.8,69.6,,25.5,,,,86.8,96.0,,11.8,,,,,63.3,,,4.1,6.5,,,,48.9
2020,2020,MO,Missouri,,24.5,,,,,,,,,10.0,84.6,62.4,86.6,,,,,10.5,37.3,,,,,3.0,7.3,32.0,41.7,15.2,14.4,26.3,49.2,37.1,73.7,72.9,,17.2,19.2,13.6,,,,,,,36.5,27.3,,,17.1,12.7,39.8,,17.6,47.4,27.8,,35.3,47.3,,33.8,,,,92.1,83.3,,21.9,,,,,78.4,,,6.5,20.0,,,,52.4
2020,2020,MS,Mississippi,,3.2,,,,,,,,,8.8,86.9,63.7,81.8,,,,,9.8,39.4,,,,,16.2,10.5,37.5,23.1,21.4,9.0,29.1,35.0,28.6,72.1,86.9,,26.4,17.4,21.7,,,,,,,26.5,18.3,,,25.6,13.4,48.0,,25.1,55.8,31.3,,42.0,60.0,,32.7,,,,91.0,77.7,,17.9,,,,,76.2,,,12.8,23.4,,,,55.4
2020,2020,MT,Montana,,14.7,,,,,,,,,10.8,81.9,62.1,65.6,,,,,6.5,31.1,,,,,16.9,14.9,28.6,16.7,22.9,14.1,47.7,56.3,40.9,63.3,72.7,,29.5,11.1,13.5,,,,,,,41.1,31.2,,,23.8,10.8,31.9,,36.2,66.0,30.9,,32.5,58.7,,31.6,,,,95.9,87.9,,8.4,,,,,70.9,,,11.3,14.4,,,,32.8
2020,2020,NC,North Carolina,,4.0,,,,,,,,,8.5,86.5,67.7,79.9,,,,,5.9,41.1,,,,,11.8,,26.4,42.4,14.5,16.4,32.3,38.7,16.6,76.4,,,11.0,11.6,,,,,,,,31.3,23.1,,,22.0,12.0,31.3,,15.2,48.9,,,34.2,65.1,,19.6,,,,,,,17.2,,,,,94.4,,,,17.1,,,,53.1
2020,2020,ND,North Dakota,,17.7,,,,,,,,,8.8,82.3,66.7,78.8,,,,,11.1,42.5,,,,,3.0,10.7,35.4,5.1,11.3,12.2,46.5,50.6,34.9,70.7,89.3,,26.1,10.5,19.6,,,,,,,30.2,28.4,,,24.1,25.9,34.5,,10.5,73.0,26.9,,30.5,62.7,,34.1,,,,74.3,94.7,,11.4,,,,,69.8,,,6.0,24.5,,,,45.8
2020,2020,NE,Nebraska,,14.4,,,,,,,,,8.2,78.1,40.7,76.4,,,,,10.0,40.6,,,,,22.4,17.2,21.9,16.2,18.7,11.9,71.7,54.6,26.2,75.2,85.3,,17.7,11.5,21.3,,,,,,,39.9,29.4,,,16.6,18.2,33.3,,11.7,71.9,28.9,,47.7,71.0,,29.5,,,,72.9,83.4,,9.5,,,,,62.9,,,12.2,14.9,,,,52.7
2020,2020,NH,New Hampshire,,16.6,,,,,,,,,12.0,86.7,71.2,78.5,,,,,6.6,38.6,,,,,7.6,9.2,22.2,35.1,11.4,9.4,51.2,57.6,39.8,71.1,90.3,,44.7,12.4,0.7,,,,,,,40.3,33.9,,,19.5,15.5,35.0,,9.9,68.9,55.3,,28.2,62.9,,30.6,,,,97.3,93.5,,14.1,,,,,77.6,,,5.9,15.1,,,,47.2
2020,2020,NJ,New Jersey,,5.5,,,,,,,,,9.5,87.6,65.9,76.3,,,,,10.1,34.2,,,,,12.5,11.4,23.2,3.5,11.0,9.1,45.8,40.9,28.8,62.1,84.9,,14.2,11.6,10.3,,,,,,,38.7,25.1,,,24.8,11.7,32.0,,10.4,60.4,24.1,,31.1,69.4,,31.5,,,,96.4,87.6,,15.1,,,,,79.1,,,2.7,15.4,,,,59.8
2020,2020,NM,New Mexico,,16.4,,,,,,,,,10.5,76.4,63.2,77.7,,,,,5.1,31.5,,,,,19.1,6.2,25.6,15.3,11.4,10.7,50.9,46.0,29.6,75.2,86.2,,12.5,14.9,14.3,,,,,,,44.8,33.1,,,26.6,18.8,30.9,,13.6,46.8,49.5,,31.2,68.4,,31.7,,,,97.8,86.0,,7.2,,,,,62.9,,,5.5,18.9,,,,52.0
2020,2020,NV,Nevada,,4.9,,,,,,,,,8.0,82.9,61.6,72.3,,,,,16.5,32.2,,,,,11.5,,33.7,17.7,21.0,14.0,62.1,42.4,28.2,70.5,,,17.6,15.8,,,,,,,,31.5,24.5,,,22.4,9.5,31.3,,12.8,63.2,,,23.4,60.1,,32.7,,,,,,,18.7,,,,,57.8,,,,12.5,,,,57.1
2020,2020,NY,New York,,4.9,,,,,,,,,10.2,87.6,69.0,77.2,,,,,6.0,36.4,,,,,9.5,28.8,16.0,16.3,14.0,8.9,65.7,53.3,24.8,51.7,77.6,,8.8,11.2,9.1,,,,,,,38.2,21.6,,,32.3,13.1,35.1,,17.7,61.0,26.3,,38.3,56.0,,35.5,,,,99.7,76.3,,7.1,,,,,75.5,,,0.1,15.3,,,,58.2
2020,2020,OH,Ohio,,20.1,,,,,,,,,7.6,90.2,69.0,78.4,,,,,2.7,43.7,,,,,15.9,,15.4,18.9,10.1,24.9,34.8,47.7,29.3,76.3,,,32.5,19.8,,,,,,,,34.6,23.8,,,35.2,13.3,32.6,,15.5,64.8,,,54.3,63.2,,35.6,,,,,,,11.5,,,,,77.3,,,,19.3,,,,54.5
2020,2020,OK,Oklahoma,,7.8,,,,,,,,,12.5,81.3,62.1,70.4,,,,,11.8,30.9,,,,,13.5,,23.9,17.6,24.4,10.4,37.9,41.8,33.3,68.1,,,23.4,17.2,,,,,,,,28.5,22.3,,,28.0,11.9,34.3,,22.3,59.3,,,53.6,59.9,,35.0,,,,,,,16.6,,,,,76.1,,,,19.8,,,,55.9
2020,2020,OR,Oregon,,23.6,,,,,,,,,11.4,84.3,68.9,78.7,,,,,6.3,39.2,,,,,13.3,11.3,26.0,7.1,15.6,10.3,40.8,50.2,39.4,73.0,76.7,,16.6,13.9,20.5,,,,,,,45.0,31.9,,,19.6,16.0,35.5,,11.4,63.9,19.0,,30.5,62.5,,23.4,,,,88.7,89.7,,14.0,,,,,75.7,,,1.7,14.6,,,,46.7
2020,2020,PA,Pennsylvania,,16.8,,,,,,,,,9.9,91.3,53.5,78.9,,,,,13.3,37.6,,,,,21.5,9.6,25.6,21.2,15.8,12.4,50.1,48.6,33.6,71.6,90.2,,14.0,18.2,11.5,,,,,,,35.1,23.2,,,29.6,12.5,39.1,,15.5,67.3,31.0,,37.3,67.8,,35.5,,,,97.6,85.1,,11.2,,,,,79.2,,,9.3,15.8,,,,49.7
2020,2020,PR,Puerto Rico,,16.6,,,,,,,,,10.6,82.5,72.0,83.3,,,,,5.4,16.1,,,,,16.6,7.9,65.1,18.9,26.8,12.0,25.4,20.8,17.3,31.0,81.0,,15.9,11.1,11.3,,,,,,,44.7,39.1,,,39.8,12.0,24.1,,16.8,49.9,48.9,,49.6,54.4,,39.2,,,,99.1,94.5,,5.9,,,,,75.9,,,1.2,6.2,,,,57.9
2020,2020,RI,Rhode Island,,13.2,,,,,,,,,12.7,88.9,71.7,85.7,,,,,6.9,37.2,,,,,9.9,,22.1,11.4,14.7,9.0,46.1,63.7,30.4,76.9,,,23.4,13.3,,,,,,,,39.5,23.9,,,20.3,8.4,35.2,,11.6,54.2,,,28.7,60.6,,31.6,,,,,,,10.7,,,,,86.5,,,,13.5,,,,61.0
2020,2020,SC,South Carolina,,21.0,,,,,,,,,9.9,80.9,67.7,82.1,,,,,9.3,37.3,,,,,17.3,,32.9,6.3,22.5,11.8,65.5,37.1,34.3,58.2,,,24.4,18.5,,,,,,,,34.2,27.9,,,23.9,18.1,36.2,,22.5,62.0,,,31.5,70.9,,36.8,,,,,,,21.4,,,,,71.8,,,,10.0,,,,58.3
2020,2020,SD,South Dakota,,24.0,,,,,,,,,6.1,86.3,69.5,57.3,,,,,6.2,50.9,,,,,16.0,11.0,23.3,15.2,10.9,12.4,52.4,48.5,21.1,75.0,94.4,,10.2,5.1,13.7,,,,,,,41.0,31.1,,,29.2,15.3,32.4,,14.9,53.9,22.6,,31.1,68.7,,26.2,,,,85.7,85.1,,9.9,,,,,79.7,,,0.0,17.9,,,,61.8
2020,2020,TN,Tennessee,,13.6,,,,,,,,,10.1,83.7,70.0,79.1,,,,,3.1,49.3,,,,,13.8,9.5,32.2,28.4,16.9,10.3,28.0,45.5,24.9,70.2,88.7,,26.2,15.6,12.3,,,,,,,34.7,22.6,,,29.9,14.1,42.4,,19.4,63.6,27.2,,38.4,58.5,,32.3,,,,92.2,85.4,,12.0,,,,,63.8,,,10.7,23.8,,,,41.5
2020,2020,TX,Texas,,10.8,,,,,,,,,11.2,81.3,59.1,77.1,,,,,1.9,37.3,,,,,4.6,,26.3,3.4,13.4,9.7,47.4,51.8,23.2,61.8,,,14.8,13.0,,,,,,,,36.9,23.4,,,29.8,16.4,41.2,,13.2,59.2,,,34.5,54.3,,33.2,,,,,,,29.8,,,,,67.1,,,,9.3,,,,58.6
2020,2020,US,United States,,16.6,,,,,,,,,12.4,81.8,67.8,77.6,,,,,2.3,34.2,,,,,15.1,10.9,24.4,19.3,15.8,9.0,51.3,51.2,21.9,69.7,75.3,,18.3,8.1,15.6,,,,,,,34.0,24.3,,,30.9,,30.7,,13.4,65.6,31.7,,31.0,62.6,,26.1,,,,95.2,84.8,,13.6,,,,,90.0,,,6.5,11.0,,,,51.9
2020,2020,UT,Utah,,19.4,,,,,,,,,11.8,76.2,65.1,70.8,,,,,4.1,11.9,,,,,7.2,17.0,22.1,14.5,13.3,5.6,36.5,54.9,35.4,74.6,92.3,,23.1,14.8,17.0,,,,,,,44.1,26.6,,,13.9,5.9,33.5,,9.7,67.8,59.0,,23.6,74.1,,30.3,,,,95.0,96.5,,12.6,,,,,72.4,,,5.6,8.2,,,,55.1
2020,2020,VA,Virginia,,4.1,,,,,,,,,11.1,85.0,52.7,87.0,,,,,6.5,39.5,,,,,23.1,5.6,37.7,7.6,13.9,7.4,50.7,43.8,22.7,77.4,80.1,,10.1,13.0,12.1,,,,,,,39.5,27.0,,,23.1,13.0,29.8,,11.4,67.0,27.9,,46.6,73.1,,33.6,,,,56.9,93.9,,12.6,,,,,67.8,,,0.0,11.3,,,,57.4
2020,2020,VI,Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,VT,Vermont,,17.4,,,,,,,,,11.1,83.3,69.7,74.8,,,,,2.1,38.5,,,,,9.3,7.9,58.5,16.0,11.3,8.7,45.0,60.2,36.7,72.7,90.1,,23.7,13.8,11.9,,,,,,,50.6,33.2,,,29.9,15.0,23.2,,16.0,70.1,56.0,,33.0,68.5,,30.1,,,,97.4,92.5,,5.4,,,,,60.9,,,11.5,14.4,,,,59.9
2020,2020,WA,Washington,,22.2,,,,,,,,,12.8,81.1,56.0,65.5,,,,,6.1,30.9,,,,,8.7,15.7,16.4,4.0,22.2,8.0,50.9,54.0,40.2,76.1,93.2,,23.4,13.8,12.4,,,,,,,49.1,31.9,,,27.6,12.9,29.3,,9.8,71.4,28.3,,24.1,64.2,,29.9,,,,99.6,96.6,,7.3,,,,,63.4,,,1.4,11.9,,,,52.1
2020,2020,WI,Wisconsin,,23.1,,,,,,,,,41.1,84.5,59.9,86.3,,,,,5.3,37.5,,,,,8.7,11.1,33.9,34.1,21.4,11.1,51.8,54.9,27.3,80.1,83.5,,26.5,9.4,18.6,,,,,,,44.6,34.2,,,22.0,13.0,30.6,,11.2,73.4,31.8,,35.4,79.8,,28.4,,,,78.0,94.3,,11.5,,,,,74.2,,,0.0,36.5,,,,54.9
2020,2020,WV,West Virginia,,11.2,,,,,,,,,13.5,84.3,62.2,77.7,,,,,13.6,46.9,,,,,16.2,6.0,26.8,50.5,19.5,21.8,35.1,41.2,37.8,71.8,88.9,,49.1,19.0,15.5,,,,,,,30.5,23.4,,,26.0,15.6,38.6,,23.4,67.5,30.0,,46.4,47.6,,39.2,,,,99.1,93.0,,9.8,,,,,78.1,,,18.3,12.7,,,,50.2
2020,2020,WY,Wyoming,,15.9,,,,,,,,,12.3,75.8,60.3,67.1,,,,,7.1,31.4,,,,,8.5,7.2,25.0,17.5,15.0,8.8,40.8,31.8,29.4,69.4,90.1,,18.5,16.1,15.1,,,,,,,39.8,26.8,,,20.3,12.1,35.7,,15.6,67.2,37.6,,29.8,65.4,,31.4,,,,89.1,55.6,,37.7,,,,,72.8,,,11.4,19.4,,,,46.9
2020,2021,AK,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,,,,,,,,,,,,,,,,,52.1,,,61.6,,30.3,,,,,,,,,,,,,,,,,,,
2020,2021,AL,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,26.5,,,74.9,,46.4,,,,,,,,,,,,,,,,,,,
2020,2021,AR,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,47.3,,,75.9,,46.4,,,,,,,,,,,,,,,,,,,
2020,2021,AZ,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,,,,,,,,,,58.1,,,83.3,,26.6,,,,,,,,,,,,,,,,,,,
2020,2021,CA,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,38.7,,,76.2,,31.1,,,,,,,,,,,,,,,,,,,
2020,2021,CO,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,50.3,,,79.2,,25.9,,,,,,,,,,,,,,,,,,,
2020,2021,CT,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,61.3,,,70.7,,37.5,,,,,,,,,,,,,,,,,,,
2020,2021,DC,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,45.4,,,84.1,,26.8,,,,,,,,,,,,,,,,,,,
2020,2021,DE,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,44.3,,,74.6,,41.7,,,,,,,,,,,,,,,,,,,
2020,2021,FL,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,,,,,,,,,41.0,,,72.7,,41.7,,,,,,,,,,,,,,,,,,,
2020,2021,GA,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,,,,,,,,,27.6,,,55.6,,43.1,,,,,,,,,,,,,,,,,,,
2020,2021,HI,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,59.5,,,87.9,,38.5,,,,,,,,,,,,,,,,,,,
2020,2021,IA,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,,,,,,,,,,,,26.7,,,83.9,,31.4,,,,,,,,,,,,,,,,,,,
2020,2021,ID,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,,,,,,,,,59.0,,,84.4,,30.5,,,,,,,,,,,,,,,,,,,
2020,2021,IL,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,20.4,,,78.6,,31.5,,,,,,,,,,,,,,,,,,,
2020,2021,IN,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,,,,,,,,,,,,,,,,,33.9,,,86.8,,34.7,,,,,,,,,,,,,,,,,,,
2020,2021,KS,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,,,,,,,,,,,47.3,,,79.3,,28.9,,,,,,,,,,,,,,,,,,,
2020,2021,KY,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,,,,,,,,,,,,,,,,,47.3,,,77.3,,40.9,,,,,,,,,,,,,,,,,,,
2020,2021,LA,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,29.6,,,76.8,,46.9,,,,,,,,,,,,,,,,,,,
2020,2021,MA,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,54.9,,,88.3,,43.0,,,,,,,,,,,,,,,,,,,
2020,2021,MD,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,,,,,,,,,43.3,,,89.9,,45.5,,,,,,,,,,,,,,,,,,,
2020,2021,ME,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,,,,,,,,,,,,,,,,45.9,,,79.8,,28.9,,,,,,,,,,,,,,,,,,,
2020,2021,MI,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,,,,,,,49.2,,,84.5,,32.5,,,,,,,,,,,,,,,,,,,
2020,2021,MN,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,70.6,,,89.1,,27.4,,,,,,,,,,,,,,,,,,,
2020,2021,MO,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,49.5,,,75.6,,33.2,,,,,,,,,,,,,,,,,,,
2020,2021,MS,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,,,,,,,,,,,,,,35.8,,,78.1,,47.4,,,,,,,,,,,,,,,,,,,
2020,2021,MT,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,36.3,,,84.7,,22.8,,,,,,,,,,,,,,,,,,,
2020,2021,NC,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,33.3,,,79.8,,27.9,,,,,,,,,,,,,,,,,,,
2020,2021,ND,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,48.0,,,75.9,,41.4,,,,,,,,,,,,,,,,,,,
2020,2021,NE,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,,,,,,,,,54.2,,,82.6,,69.6,,,,,,,,,,,,,,,,,,,
2020,2021,NH,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,36.8,,,92.2,,30.5,,,,,,,,,,,,,,,,,,,
